Id,MSSubClass,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice
-1.6189744240050556,-0.6400122069262875,-0.3631384158637484,-1.5260668198737646,0.39105808914002865,-1.5013855070365443,-1.7386903910909564,-0.5862921011292312,-1.005008034528511,-0.2903032250781163,-0.12419034507942511,-1.3073459644445076,-1.7064444057822863,-0.7781611517578242,-0.11816432479364017,-1.910498504584209,-0.8251871618851555,-0.2421402936813785,-1.0405525241330684,-0.7629045665548831,-2.29024250418364,-0.21320071635561058,-1.5668407434444558,-0.9622504486493763,-1.0501759346689532,-1.1256773542532585,-0.41006677799556635,-0.6977434902667318,1.094895024754746,-0.1120526307250838,-0.27525398238485693,-0.03537745688386124,-0.15519580996673074,-0.4690060034551367,0.09318567853627172,0.04666018608526594
0.12989036534540946,3.158808219067907,-0.30851941055520704,-0.8191453051667517,1.313909036963105,-2.0682449194819803,0.2746205185956681,-0.5862921011292312,1.167691429371956,-0.2903032250781163,-0.9524413971296447,0.10900184253187578,-0.914529606904282,0.41824583393259634,-0.11816432479364017,-0.3220438211251685,1.0609549224237713,-0.2421402936813785,-1.0405525241330684,-0.7629045665548831,0.18569533817705175,-0.21320071635561058,-0.94600241023219,-0.9622504486493763,-2.392253806450363,-2.2731933727332136,-0.12318140642018104,-0.6977434902667318,2.1022075298549776,-0.1120526307250838,-0.27525398238485693,-0.03537745688386124,-0.15519580996673074,-1.9865178447659935,0.09318567853627172,0.10081933064852104
0.6828910892506949,-0.8774384835509247,0.2417913071318861,-0.1122237904597386,0.39105808914002865,0.49929477218264173,0.07819994204087548,-0.2192790127093292,1.192355716371858,-0.043518877324225234,-1.0771243512017208,0.0971396330932126,-0.07773963608985754,-0.7781611517578242,-0.11816432479364017,-0.7253999076141631,1.0609549224237713,-0.2421402936813785,0.7651785372692197,-0.7629045665548831,-1.052273583003294,-0.21320071635561058,-0.94600241023219,0.5773502691896257,0.2919019371124567,0.3613121530270167,0.1955801175524693,-0.6977434902667318,-0.3417637939947651,-0.1120526307250838,-0.27525398238485693,-0.03537745688386124,-0.15519580996673074,0.2897499172002917,-1.3977851780440758,0.19594500763782807
0.2059279648823862,-0.16515965367701316,0.017901863773945245,-1.5260668198737646,0.39105808914002865,-1.7347982062787826,-1.7386903910909564,-0.5862921011292312,0.423278403556729,-0.2903032250781163,-1.28196063289156,-1.0297702635797892,-0.711271475192261,0.2184662993201542,-0.11816432479364017,-0.3431719970841158,-0.8251871618851555,-0.2421402936813785,-1.0405525241330684,1.2447390296421779,0.18569533817705175,-0.21320071635561058,0.29567425619234183,-0.9622504486493763,-1.0501759346689532,0.4521571711566798,-0.800549644862063,-0.004553667188836226,1.6398345766942155,-0.1120526307250838,-0.27525398238485693,-0.03537745688386124,-0.15519580996673074,1.0485058378557202,-1.3977851780440758,0.10151367865574228
1.1702229771922277,-0.6400122069262875,-0.21964233091113095,-0.8191453051667517,0.39105808914002865,-0.8011474093098292,-0.6092720759008987,-0.5862921011292312,-0.24714176125879186,-0.2903032250781163,1.4365730621442414,1.1576211569097006,1.0362205143318683,-0.7781611517578242,-0.11816432479364017,0.08515375190181651,1.0609549224237713,-0.2421402936813785,-1.0405525241330684,-0.7629045665548831,-1.052273583003294,-0.21320071635561058,-0.94600241023219,-0.9622504486493763,0.2919019371124567,1.6092358231239678,-0.800549644862063,1.0131079879680742,3.456299749825781,-0.1120526307250838,-0.27525398238485693,-0.03537745688386124,-0.15519580996673074,-0.08962804312742251,-0.652299749753902,0.16469934731287322
0.34072189133429953,0.30969289957226115,-0.5832303840005333,-0.1122237904597386,1.313909036963105,-2.0682449194819803,0.3728308068730644,-0.5862921011292312,-1.005008034528511,-0.2903032250781163,0.24095259184594053,-0.9182654948563553,-1.273530982395644,0.774670685457067,-0.11816432479364017,-0.28170821247626904,-0.8251871618851555,-0.2421402936813785,-1.0405525241330684,-0.7629045665548831,0.18569533817705175,-0.21320071635561058,0.29567425619234183,-0.9622504486493763,-1.0501759346689532,-1.240428956101254,-0.800549644862063,1.6325542128461936,-0.3417637939947651,-0.1120526307250838,-0.27525398238485693,-0.03537745688386124,-0.15519580996673074,1.4278837981834342,-1.3977851780440758,0.11054575753367589
-1.148923808685563,3.158808219067907,-0.05756285657838848,-0.8191453051667517,1.313909036963105,-1.0679047798723873,0.6674616717052534,-0.5862921011292312,-0.21799305844072575,0.8263959485082407,-1.0325947247474079,-1.0131631703656607,-0.9462061988594022,0.4636502736172423,-0.11816432479364017,-0.30667787497320675,1.0609549224237713,-0.2421402936813785,0.7651785372692197,-0.7629045665548831,1.4236642593573976,4.050813610756597,-0.3251640770199241,-0.9622504486493763,-2.392253806450363,-2.2731933727332136,0.31511568904221315,-0.6977434902667318,-0.3417637939947651,-0.1120526307250838,-0.27525398238485693,-0.03537745688386124,-0.15519580996673074,1.0485058378557202,0.09318567853627172,0.12859325093736984
1.4536358481936864,0.07226662294762401,0.18636432837203498,0.5946977242472744,-0.5317928586830477,0.6326734574639208,0.2746205185956681,-0.5862921011292312,-0.8973820548925747,3.6212286868210573,-0.3423855147055582,0.07816009799135151,-0.6716757352483607,1.9801585590844168,-0.11816432479364017,1.176135928691097,1.0609549224237713,-0.2421402936813785,0.7651785372692197,1.2447390296421779,1.4236642593573976,-0.21320071635561058,0.9165125894046077,0.5773502691896257,1.6339798088938666,1.709643474740964,-0.2267789017112924,2.1340106806046713,3.357219831291332,-0.1120526307250838,-0.27525398238485693,-0.03537745688386124,-0.15519580996673074,1.8072617585111486,-0.652299749753902,0.28204416053325926
-0.008359815630911894,-0.6400122069262875,-0.23749854418507715,-1.5260668198737646,-0.5317928586830477,-1.7347982062787826,-1.7386903910909564,-0.5862921011292312,0.10488488046708365,-0.2903032250781163,-0.7810023352805402,-0.8328575868979804,-1.1785012065302833,-0.7781611517578242,-0.11816432479364017,-1.5263498507851665,-0.8251871618851555,-0.2421402936813785,-1.0405525241330684,-0.7629045665548831,-1.052273583003294,-0.21320071635561058,-1.5668407434444558,-0.9622504486493763,-2.392253806450363,-2.2731933727332136,-0.800549644862063,7.01583688142985,1.557267977915508,-0.1120526307250838,-0.27525398238485693,-0.03537745688386124,-0.15519580996673074,1.8072617585111486,0.8386711068264454,0.0
1.1287479228993313,-0.8774384835509247,0.03212219651699743,1.3016192389542875,-0.5317928586830477,1.1328435272687174,1.0111976806761405,-0.5862921011292312,-1.005008034528511,-0.2903032250781163,2.033270056632034,0.9915502247684161,0.8514403945936674,-0.7781611517578242,-0.11816432479364017,-0.04929827692784835,-0.8251871618851555,-0.2421402936813785,0.7651785372692197,-0.7629045665548831,0.18569533817705175,-0.21320071635561058,0.29567425619234183,0.5773502691896257,0.2919019371124567,1.4371084203519746,-0.800549644862063,1.3670772593269997,-0.3417637939947651,-0.1120526307250838,-0.27525398238485693,-0.03537745688386124,-0.15519580996673074,-0.08962804312742251,-1.3977851780440758,0.2745452020552701
